treat   id  lfdn    task    choibio csn choice0 clar0   fish0   bio0    coast0  lit0    cost0   choice1 clar1   fish1   bio1    coast1  lit1    cost1   choice2 clar2   fish2   bio2    coast2  lit2    cost2   choice3 clar3   fish3   bio3    coast3  lit3    cost3   choice4 clar4   fish4   bio4    coast4  lit4    cost4   choice5 clar5   fish5   bio5    coast5  lit5    cost5   cset    choi    match   externallfdn   duration    block   pos1    pos2    pos3    pos4    pos5    pos6    pos7    pos8    pos9    pos10   pos11   pos12   p0003  v1 v2 v3 v4 v5 v6 v7 v8 v9 v11    v12    v13    v14    v15    v16    v17    v18    v20    v341   v342   v343   v344   v345   v346   v347   v348   v350   v351   v352   v353   v354   v355   v356   v357   v358   v359   v360   v361   v362   v363   v364   v365   v366   v367   v368   v369   v370   v371   v372   v373   v374   v375   v377   v380   pos13   pos14   pos15   pos16   same1   same2   same3   same4   same5   same6   same7   same8   sameall    blockNG
5   989 1117    1   4   15809   0   0   0   0   0   0   0   0   2   1   1   1   1   220 0   0   1   3   1   0   10  1   3   0   0   0   3   25  0   2   1   2   1   1   220 0   1   0   2   0   1   160 1   4   1   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    2   2   15811   0   0   0   0   0   0   0   1   0   1   3   0   3   50  0   2   0   0   1   1   110 0   2   0   1   1   1   160 0   3   0   0   1   0   10  0   1   0   1   1   1   110 2   2   1   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    3   4   15813   0   0   0   0   0   0   0   0   1   0   1   0   1   110 0   3   0   3   0   0   25  1   2   1   1   1   2   220 0   1   1   2   0   1   160 0   0   1   0   1   3   10  11  4   0   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    4   4   15816   0   0   0   0   0   0   0   0   2   0   1   0   1   160 0   2   1   2   1   2   300 1   0   0   3   0   3   50  0   2   0   1   1   2   220 0   3   1   0   1   0   10  16  4   0   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    5   4   15818   0   0   0   0   0   0   0   0   3   1   0   1   3   110 0   0   0   2   0   3   50  1   2   0   2   0   0   110 0   0   1   3   1   0   10  0   2   0   2   0   2   220 19  4   1   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    6   3   15820   0   0   0   0   0   0   0   0   3   0   0   0   0   10  1   1   0   2   0   1   220 0   0   1   0   1   0   50  0   1   0   0   0   1   110 0   3   1   3   1   3   300 20  3   0   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    7   3   15821   0   0   0   0   0   0   0   0   2   0   2   1   2   300 1   3   1   0   0   0   10  0   1   1   2   1   2   300 0   0   0   3   1   3   160 0   1   0   1   1   2   220 26  3   1   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    8   4   15823   0   0   0   0   0   0   0   0   3   1   3   1   3   300 0   1   0   0   1   2   220 1   0   0   3   0   0   10  0   1   0   0   0   1   80  0   1   1   0   0   0   80  32  4   0   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    9   2   15810   0   0   0   0   0   0   0   1   2   1   1   1   1   220 0   0   1   3   1   0   10  0   3   0   0   0   3   25  0   2   1   2   1   1   220 0   1   0   2   0   1   160 1   2   1   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    10  2   15812   0   0   0   0   0   0   0   1   0   1   3   0   3   50  0   2   0   0   1   1   110 0   2   0   1   1   1   160 0   3   0   0   1   0   10  0   1   0   1   1   1   110 2   2   1   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    13  2   15817   0   0   0   0   0   0   0   1   3   1   0   1   3   110 0   0   0   2   0   3   50  0   2   0   2   0   0   110 0   0   1   3   1   0   10  0   2   0   2   0   2   220 19  2   1   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   989 1117    15  2   15822   0   0   0   0   0   0   0   1   2   0   2   1   2   300 0   3   1   0   0   0   10  0   1   1   2   1   2   300 0   0   0   3   1   3   160 0   1   0   1   1   2   220 26  2   1   0   633 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   21  2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   2   2   1   3   5   4   6   3   3   3   3   3   3   3   3   3   2   2   3   3   3   4   3   1   3   5   5   5   1961    1   3   1 1   65795   9   0   0   0   0   0   1   0   0   0   0   0   0   1   4
5   1006    1136    1   4   16081   0   0   0   0   0   0   0   0   2   1   1   1   1   220 0   0   1   3   1   0   10  1   3   0   0   0   3   25  0   2   1   2   1   1   220 0   1   0   2   0   1   160 1   4   0   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    2   2   16084   0   0   0   0   0   0   0   1   0   1   3   0   3   50  0   2   0   0   1   1   110 0   2   0   1   1   1   160 0   3   0   0   1   0   10  0   1   0   1   1   1   110 2   2   0   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    3   5   16086   0   0   0   0   0   0   0   0   1   0   1   0   1   110 0   3   0   3   0   0   25  0   2   1   1   1   2   220 1   1   1   2   0   1   160 0   0   1   0   1   3   10  11  5   0   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    4   3   16088   0   0   0   0   0   0   0   0   2   0   1   0   1   160 1   2   1   2   1   2   300 0   0   0   3   0   3   50  0   2   0   1   1   2   220 0   3   1   0   1   0   10  16  3   1   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    5   6   16089   0   0   0   0   0   0   0   0   3   1   0   1   3   110 0   0   0   2   0   3   50  0   2   0   2   0   0   110 0   0   1   3   1   0   10  1   2   0   2   0   2   220 19  6   1   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    6   6   16092   0   0   0   0   0   0   0   0   3   0   0   0   0   10  0   1   0   2   0   1   220 0   0   1   0   1   0   50  0   1   0   0   0   1   110 1   3   1   3   1   3   300 20  6   0   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    7   5   16094   0   0   0   0   0   0   0   0   2   0   2   1   2   300 0   3   1   0   0   0   10  0   1   1   2   1   2   300 1   0   0   3   1   3   160 0   1   0   1   1   2   220 26  5   1   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    8   2   16095   0   0   0   0   0   0   0   1   3   1   3   1   3   300 0   1   0   0   1   2   220 0   0   0   3   0   0   10  0   1   0   0   0   1   80  0   1   1   0   0   0   80  32  2   1   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    12  3   16087   0   0   0   0   0   0   0   0   2   0   1   0   1   160 1   2   1   2   1   2   300 0   0   0   3   0   3   50  0   2   0   1   1   2   220 0   3   1   0   1   0   10  16  3   1   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    13  5   16090   0   0   0   0   0   0   0   0   3   1   0   1   3   110 0   0   0   2   0   3   50  0   2   0   2   0   0   110 1   0   1   3   1   0   10  0   2   0   2   0   2   220 19  5   1   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    15  4   16093   0   0   0   0   0   0   0   0   2   0   2   1   2   300 0   3   1   0   0   0   10  1   1   1   2   1   2   300 0   0   0   3   1   3   160 0   1   0   1   1   2   220 26  4   1   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1006    1136    16  2   16096   0   0   0   0   0   0   0   1   3   1   3   1   3   300 0   1   0   0   1   2   220 0   0   0   3   0   0   10  0   1   0   0   0   1   80  0   1   1   0   0   0   80  32  2   1   0   995 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   6   2   0   0   0   1   0   1   3   -66 0   0   0   0   0   0   5   9   4   5   2   1   4   3   6   3   2   3   3   3   1   3   2   2   2   3   2   3   3   3   3   2   3   3   2   3   1964    1   2   0 4   63150   7   0   0   0   0   0   0   0   1   0   0   0   1   2   4
5   1009    1139    1   5   16129   0   0   0   0   0   0   0   0   2   1   1   1   1   220 0   0   1   3   1   0   10  0   3   0   0   0   3   25  1   2   1   2   1   1   220 0   1   0   2   0   1   160 1   5   1   0   641 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   2   1   1   1   1   0   0   2   -66 0   0   0   0   0   0   1   8   10  5   4   3   2   6   1   5   3   5   4   4   3   4   4   2   5   3   3   4   3   3   2   4   5   3   2   4   1965    1   2   0 4   28832   8   0   0   0   0   0   1   1   1   0   0   0   0   3   4
5   1009    1139    2   2   16132   0   0   0   0   0   0   0   1   0   1   3   0   3   50  0   2   0   0   1   1   110 0   2   0   1   1   1   160 0   3   0   0   1   0   10  0   1   0   1   1   1   110 2   2   1   0   641 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   2   1   1   1   1   0   0   2   -66 0   0   0   0   0   0   1   8   10  5   4   3   2   6   1   5   3   5   4   4   3   4   4   2   5   3   3   4   3   3   2   4   5   3   2   4   1965    1   2   0 4   28832   8   0   0   0   0   0   1   1   1   0   0   0   0   3   4
5   1009    1139    3   4   16134   0   0   0   0   0   0   0   0   1   0   1   0   1   110 0   3   0   3   0   0   25  1   2   1   1   1   2   220 0   1   1   2   0   1   160 0   0   1   0   1   3   10  11  4   1   0   641 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   2   1   1   1   1   0   0   2   -66 0   0   0   0   0   0   1   8   10  5   4   3   2   6   1   5   3   5   4   4   3   4   4   2   5   3   3   4   3   3   2   4   5   3   2   4   1965    1   2   0 4   28832   8   0   0   0   0   0   1   1   1   0   0   0   0   3   4
5   1009    1139    4   3   16135   0   0   0   0   0   0   0   0   2   0   1   0   1   160 1   2   1   2   1   2   300 0   0   0   3   0   3   50  0   2   0   1   1   2   220 0   3   1   0   1   0   10  16  3   1   0   641 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   2   1   1   1   1   0   0   2   -66 0   0   0   0   0   0   1   8   10  5   4   3   2   6   1   5   3   5   4   4   3   4   4   2   5   3   3   4   3   3   2   4   5   3   2   4   1965    1   2   0 4   28832   8   0   0   0   0   0   1   1   1   0   0   0   0   3   4
5   1009    1139    5   5   16138   0   0   0   0   0   0   0   0   3   1   0   1   3   110 0   0   0   2   0   3   50  0   2   0   2   0   0   110 1   0   1   3   1   0   10  0   2   0   2   0   2   220 19  5   0   0   641 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   2   1   1   1   1   0   0   2   -66 0   0   0   0   0   0   1   8   10  5   4   3   2   6   1   5   3   5   4   4   3   4   4   2   5   3   3   4   3   3   2   4   5   3   2   4   1965    1   2   0 4   28832   8   0   0   0   0   0   1   1   1   0   0   0   0   3   4
5   1009    1139    6   6   16139   0   0   0   0   0   0   0   0   3   0   0   0   0   10  0   1   0   2   0   1   220 0   0   1   0   1   0   50  0   1   0   0   0   1   110 1   3   1   3   1   3   300 20  6   0   0   641 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   2   1   1   1   1   0   0   2   -66 0   0   0   0   0   0   1   8   10  5   4   3   2   6   1   5   3   5   4   4   3   4   4   2   5   3   3   4   3   3   2   4   5   3   2   4   1965    1   2   0 4   28832   8   0   0   0   0   0   1   1   1   0   0   0   0   3   4
5   1009    1139    7   4   16141   0   0   0   0   0   0   0   0   2   0   2   1   2   300 0   3   1   0   0   0   10  1   1   1   2   1   2   300 0   0   0   3   1   3   160 0   1   0   1   1   2   220 26  4   0   0   641 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   2   1   1   1   1   0   0   2   -66 0   0   0   0   0   0   1   8   10  5   4   3   2   6   1   5   3   5   4   4   3   4   4   2   5   3   3   4   3   3   2   4   5   3   2   4   1965    1   2   0 4   28832   8   0   0   0   0   0   1   1   1   0   0   0   0   3   4
5   1009    1139    8   2   16143   0   0   0   0   0   0   0   1   3   1   3   1   3   300 0   1   0   0   1   2   220 0   0   0   3   0   0   10  0   1   0   0   0   1   80  0   1   1   0   0   0   80  32  2   0   0   641 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   2   1   1   1   1   0   0   2   -66 0   0   0   0   0   0   1   8   10  5   4   3   2   6   1   5   3   5   4   4   3   4   4   2   5   3   3   4   3   3   2   4   5   3   2   4   1965    1   2   0 4   28832   8   0   0   0   0   0   1   1   1   0   0   0   0   3   4
5   1009    1139    9   2   16130   0   0   0   0   0   0   0   1   2   1   1   1   1   220 0   0   1   3   1   0   10  0   3   0   0   0   3   25  0   2   1   2   1   1   220 0   1   0   2   0   1   160 1   2   1   0   641 20  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   7   2   1   1   1   1   0   0   2   -66 0   0   0   0   0   0   1   8   10  5   4   3   2   6   1   5   3   5   4   4   3   4   4   2   5   3   3   4   3   3   2   4   5   3   2   4   1965    1   2   0 4   28832   8   0   0   0   0   0   1   1   1   0   0   0   0   3   4
